order_id,customer_id,order_date,total_amount,status
1531,7542,2024-05-22,348.05069337560263,Cancelled
1532,11244,2024-05-12,858.2870630967816,Pending
1533,8872,2024-09-27,263.279049892491,Pending
1534,5501,2024-01-11,287.1648475422275,Delivered
1535,2314,2024-02-02,712.5242865443229,Shipped
1536,9782,2024-04-10,901.9182078041783,Cancelled
1537,11493,2024-06-12,683.3147369643507,Delivered
1538,9194,2024-12-23,93.88136793095585,Pending
1539,12846,2024-11-26,899.9928307765225,Delivered
1540,4173,2024-06-11,771.630856131952,Cancelled
1541,17201,2024-11-08,247.32218235436048,Shipped
1542,360,2024-11-15,71.98141770063025,Shipped
1543,14102,2024-07-19,720.3045243592533,Cancelled
1544,212,2024-03-15,242.2333848569433,Cancelled
1545,9380,2024-08-24,528.5731802839042,Shipped
1546,8422,2024-02-02,98.66568917250146,Shipped
1547,6970,2024-03-31,572.4805921064993,Shipped
1548,14213,2024-11-13,31.25898220950123,Delivered
1549,10254,2024-10-29,538.6531257480029,Cancelled
1550,4183,2024-04-03,835.3584131979036,Shipped
1551,17134,2024-11-12,584.9356006570814,Delivered
1552,15473,2024-12-01,885.8022105037647,Pending
1553,2274,2024-01-24,553.3928906111779,Shipped
1554,11918,2024-07-11,690.5563054294761,Delivered
1555,16804,2024-11-26,372.6067585034857,Pending
1556,12289,2024-09-18,303.83241148301147,Cancelled
1557,1383,2024-03-16,342.46414331281306,Cancelled
1558,12100,2024-10-08,111.76968338478741,Shipped
1559,5590,2024-12-04,261.8475048067463,Shipped
1560,3654,2024-09-01,393.16583868627174,Pending
1561,146,2024-06-30,348.1335718395223,Shipped
1562,15134,2024-07-08,500.63328730095037,Pending
1563,12045,2024-12-05,493.38450383934685,Cancelled
1564,15388,2024-09-24,738.047870308238,Cancelled
1565,15972,2024-05-31,401.7851691271224,Pending
1566,11077,2024-10-21,680.4515983499772,Shipped
1567,13033,2024-11-25,891.7203265737305,Cancelled
1568,3884,2024-05-29,461.214399535398,Pending
1569,1353,2024-09-08,557.8941122333819,Pending
1570,3884,2024-08-20,680.4059009700402,Shipped
1571,8962,2024-07-24,499.1659287848129,Delivered
1572,2123,2024-01-04,171.56649374649072,Cancelled
1573,10531,2024-01-29,300.6398940165157,Cancelled
1574,15816,2024-05-13,37.904762635394995,Delivered
1575,3461,2024-02-16,686.755939596354,Cancelled
1576,10868,2024-02-24,286.7801677165381,Pending
1577,14151,2024-08-21,825.3759473337499,Pending
1578,16296,2024-04-12,659.3531003859051,Pending
1579,16776,2024-09-02,738.7691325438625,Delivered
1580,15463,2024-06-21,883.6390155667273,Shipped
1581,16424,2024-05-15,431.44381756825044,Shipped
1582,7860,2024-09-23,196.7252153009436,Delivered
1583,2057,2024-12-23,936.1573140617609,Cancelled
1584,16944,2024-06-04,995.8694338759441,Delivered
1585,13385,2024-08-11,225.7877138490693,Shipped
1586,10287,2024-04-07,743.5808826126884,Pending
1587,9366,2024-02-18,81.5490093961385,Cancelled
1588,7560,2024-05-29,37.195616808713,Shipped
1589,12737,2024-03-01,678.3775150771307,Shipped
1590,6371,2024-08-30,262.60772302121495,Pending
1591,2314,2024-11-18,869.1719599588395,Shipped
1592,3330,2024-06-21,517.9390121324868,Cancelled
1593,3835,2024-12-01,784.2249914924528,Cancelled
1594,2492,2024-02-10,112.43313640753432,Cancelled
1595,13456,2024-04-03,875.7173090635312,Delivered
1596,14194,2024-05-26,198.03812929124894,Shipped
1597,2632,2024-10-26,572.5413872112744,Delivered
1598,6173,2024-01-26,613.5935065542636,Shipped
1599,1615,2024-05-23,75.28909105287626,Delivered
1600,1031,2024-05-13,977.7872306763356,Cancelled
1601,14340,2024-02-06,309.2186082741385,Shipped
1602,16764,2024-07-24,716.9731308379884,Delivered
1603,7587,2024-05-31,635.3308865774018,Cancelled
1604,11224,2024-06-16,42.75263195213709,Shipped
1605,7056,2024-07-21,863.7359940530793,Cancelled
1606,1350,2024-06-07,311.3880238636294,Pending
1607,4686,2024-06-27,256.56569257231473,Pending
1608,14917,2024-08-04,67.96544126752858,Pending
1609,15647,2024-11-04,257.8281612484336,Pending
1610,1151,2024-05-27,623.858899107344,Cancelled
1611,1193,2024-06-07,208.85995906357783,Shipped
1612,16935,2024-05-23,471.8362390510631,Pending
1613,9242,2024-12-22,801.7042692530405,Delivered
1614,10244,2024-03-10,955.6351125693596,Delivered
1615,6588,2024-10-25,703.4870353759983,Cancelled
1616,15998,2024-05-02,203.7757896350159,Pending
1617,252,2024-09-23,389.30826067666555,Pending
1618,5083,2024-04-28,558.5093685000022,Pending
1619,6790,2024-03-05,872.693786314221,Delivered
1620,15269,2024-07-04,552.2460319418163,Shipped
1621,8448,2024-06-03,496.3816087859293,Pending
1622,13777,2024-06-17,267.1117430156963,Cancelled
1623,13044,2024-09-05,504.6060177345992,Shipped
1624,10928,2024-12-05,325.5285141972641,Shipped
1625,9671,2024-12-22,568.8158307479514,Cancelled
1626,6675,2024-08-10,810.6272072195336,Delivered
1627,9359,2024-01-02,946.2666360728589,Pending
1628,11808,2024-07-31,811.5017631043415,Cancelled
1629,16359,2024-03-29,830.017042775634,Cancelled
1630,13794,2024-01-13,364.4123219098877,Cancelled
1631,6927,2024-02-05,698.5482063768732,Pending
1632,8079,2024-03-21,394.2107580611256,Cancelled
1633,6831,2024-08-25,33.989494807656214,Shipped
1634,11864,2024-07-22,885.6976571935488,Delivered
1635,3039,2024-08-01,61.76826237459746,Cancelled
1636,3382,2024-01-15,124.37145134686776,Pending
1637,7835,2024-05-14,28.20695231486826,Cancelled
1638,10952,2024-05-10,76.58443624805471,Pending
1639,2710,2024-05-27,68.4234661029975,Delivered
1640,95,2024-01-26,680.5336543084562,Delivered
1641,4439,2024-02-14,854.963767499984,Shipped
1642,243,2024-01-28,798.7212385582133,Pending
1643,8729,2024-12-20,630.0223186701103,Pending
1644,4371,2024-02-14,788.135710948741,Shipped
1645,1835,2024-07-06,461.99913294115277,Cancelled
1646,3857,2024-10-22,907.3418460827319,Delivered
1647,7267,2024-01-09,465.30964823652215,Cancelled
1648,13827,2024-03-11,37.9296607447709,Pending
1649,11988,2024-10-22,705.4501585619089,Delivered
1650,5977,2024-09-22,832.4275200953073,Shipped
1651,6540,2024-09-09,232.33377037388078,Pending
1652,601,2024-10-30,324.66634266990314,Pending
1653,7118,2024-06-21,698.012635157364,Delivered
1654,6793,2024-07-14,578.0790650234873,Delivered
1655,9265,2024-08-27,891.0698869964441,Shipped
1656,6111,2024-07-04,482.89729968403867,Pending
1657,3942,2024-05-26,675.7282413916304,Shipped
1658,4064,2024-04-29,278.9209396653542,Delivered
1659,9698,2024-06-24,930.13887977941,Pending
1660,5590,2024-01-28,376.0996372685396,Shipped
1661,12610,2024-01-22,544.1354359715064,Pending
1662,10003,2024-03-26,620.3175379859708,Pending
1663,192,2024-06-16,261.73050044711823,Pending
1664,507,2024-10-26,323.5767115030862,Delivered
1665,1161,2024-04-11,507.4015816462231,Shipped
1666,11714,2024-01-31,278.1544609600651,Shipped
1667,7478,2024-03-31,138.85138529487412,Shipped
1668,3999,2024-09-17,838.2230532874871,Pending
1669,6430,2024-07-15,331.4786729748039,Shipped
1670,1658,2024-05-06,421.82563374442293,Shipped
1671,2135,2024-12-03,551.6947207613676,Pending
1672,4531,2024-04-02,843.9959765910207,Delivered
1673,5893,2024-07-12,148.91687640531035,Cancelled
1674,16000,2024-09-26,629.6943861596626,Pending
1675,3833,2024-02-22,357.5669275711418,Pending
1676,14253,2024-06-05,870.8493187512759,Delivered
1677,13675,2024-08-16,664.5789784399308,Pending
1678,12136,2024-10-31,153.73939709756078,Delivered
1679,11165,2024-06-14,303.967856474836,Pending
1680,12404,2024-04-02,45.798727036799924,Shipped
1681,9038,2024-06-05,772.8558967005943,Pending
1682,13773,2024-10-24,418.66117230875466,Cancelled
1683,9150,2024-04-18,58.18685334143688,Cancelled
1684,2903,2024-07-24,23.321867796499788,Pending
1685,5182,2024-10-05,955.9913523461005,Pending
1686,9289,2024-06-02,853.8129594856812,Cancelled
1687,5593,2024-12-03,341.0981364326272,Delivered
1688,8064,2024-12-10,521.4204555378526,Delivered
1689,9244,2024-08-15,580.1469029602546,Cancelled
1690,2753,2024-06-14,520.1373371830432,Delivered
1691,1729,2024-10-04,314.9201017377581,Pending
1692,13953,2024-07-28,396.6660317289995,Delivered
1693,4917,2024-09-24,189.35703136749615,Pending
1694,3928,2024-03-03,42.88259315322763,Pending
1695,1297,2024-04-21,163.17587726490092,Pending
1696,9964,2024-12-05,22.928067835129653,Delivered
1697,12573,2024-07-04,438.7373633397407,Cancelled
1698,1287,2024-04-22,664.2839269861747,Cancelled
1699,16041,2024-03-14,189.12734825601046,Delivered
1700,11932,2024-05-12,538.5767207677785,Delivered
1701,7012,2024-04-26,331.7192901165191,Pending
1702,10889,2024-04-08,128.793461965733,Cancelled
1703,13967,2024-12-02,136.3126001674351,Shipped
1704,12009,2024-11-02,621.9339558729661,Delivered
1705,7483,2024-10-23,126.5307591272785,Pending
1706,222,2024-05-29,557.7276906754336,Shipped
1707,5725,2024-01-31,198.7160719775303,Shipped
1708,17222,2024-06-05,867.4707801590268,Delivered
1709,38,2024-07-07,59.48014832684177,Cancelled
1710,770,2024-01-16,393.2158169821249,Pending
1711,11166,2024-02-24,763.8948429301983,Delivered
1712,3334,2024-05-24,751.6616923086003,Delivered
1713,2432,2024-01-18,153.33067416029238,Cancelled
1714,16055,2024-02-29,204.7577801258905,Shipped
1715,5530,2024-10-11,550.8640961963263,Delivered
1716,12869,2024-08-20,687.4114157926662,Delivered
1717,1210,2024-08-06,754.760917373123,Cancelled
1718,6401,2024-04-04,624.3429239459269,Delivered
1719,763,2024-08-02,785.2858380861807,Shipped
1720,16302,2024-04-15,445.48062824381265,Cancelled
1721,351,2024-12-10,565.002505066368,Cancelled
1722,8467,2024-09-07,438.8998893563343,Shipped
1723,3555,2024-04-28,763.3363569906332,Delivered
1724,8474,2024-02-23,183.0633333918688,Shipped
1725,11026,2024-12-02,259.8841838474613,Shipped
1726,9910,2024-02-14,838.4649298592027,Cancelled
1727,318,2024-04-12,717.2486204714965,Delivered
1728,4470,2024-05-10,737.8187975853053,Cancelled
1729,12179,2024-05-08,108.13520497965011,Pending
1730,11979,2024-07-01,489.5618327717924,Delivered
1731,1726,2024-08-21,568.6961693206973,Pending
1732,4245,2024-10-27,782.1212225690883,Cancelled
1733,14117,2024-11-08,428.00938209807265,Cancelled
1734,3163,2024-09-29,545.302534754907,Shipped
1735,6795,2024-10-11,245.9504864266691,Pending
1736,6758,2024-01-18,833.8013570629215,Cancelled
1737,4809,2024-08-21,914.7518358181325,Pending
1738,239,2024-04-25,469.52005842748895,Cancelled
1739,16994,2024-03-30,442.87739068837953,Shipped
1740,12523,2024-03-28,334.9819641487098,Delivered
1741,16612,2024-04-06,274.15713418313084,Delivered
1742,5008,2024-03-16,557.8432922089838,Shipped
1743,6874,2024-08-22,177.08158644274548,Cancelled
1744,15415,2024-04-16,593.4246975771232,Delivered
1745,1352,2024-05-22,565.7048519305939,Pending
1746,921,2024-01-09,697.1251784413857,Pending
1747,735,2024-06-07,233.4869077222705,Cancelled
1748,14522,2024-04-07,704.9394762041168,Pending
1749,12056,2024-02-17,26.75450267286431,Shipped
1750,5843,2024-04-11,539.083392291879,Pending
1751,10388,2024-04-18,845.6312222741882,Shipped
1752,3363,2024-04-11,730.5265687877729,Delivered
1753,1177,2024-05-08,852.3239946018023,Shipped
1754,17302,2024-04-30,156.86281300959465,Shipped
1755,3045,2024-03-03,721.704471259908,Shipped
1756,8667,2024-09-08,474.38535552814454,Shipped
1757,330,2024-02-03,329.9348174600909,Pending
1758,16732,2024-07-11,362.2053772520097,Cancelled
1759,467,2024-08-12,110.9223493901139,Pending
1760,15112,2024-09-23,699.9830737135311,Shipped
1761,17070,2024-01-09,635.5773767669391,Shipped
1762,15472,2024-09-19,161.09498648234006,Cancelled
1763,4264,2024-02-15,548.780861458762,Pending
1764,8129,2024-05-01,138.37344714054524,Pending
1765,3257,2024-12-09,320.2129953248555,Pending
1766,6874,2024-06-25,53.68127185642985,Delivered
1767,5441,2024-09-20,624.860399429924,Cancelled
1768,8445,2024-11-12,22.31226684543768,Pending
1769,26,2024-06-12,268.1274761425918,Delivered
1770,2618,2024-02-14,274.02941704577086,Cancelled
1771,10595,2024-04-25,750.8721397378757,Delivered
1772,986,2024-08-29,456.12280279697944,Cancelled
1773,9370,2024-01-19,577.4820808464275,Delivered
1774,2746,2024-11-03,256.6019433366653,Pending
1775,8887,2024-08-08,552.151500115619,Cancelled
1776,15353,2024-07-29,157.71107299362774,Pending
1777,16250,2024-10-13,992.43860142189,Cancelled
1778,12615,2024-02-16,521.8037601603145,Pending
1779,6612,2024-09-09,880.5862146960382,Shipped
1780,13985,2024-08-08,114.63498779960128,Cancelled
1781,8848,2024-11-02,594.5162992228071,Cancelled
1782,1272,2024-11-06,674.3392487867068,Cancelled
1783,10611,2024-10-03,791.0640385067572,Delivered
1784,14661,2024-01-10,491.0581014412498,Pending
1785,4005,2024-05-11,45.72036038800361,Pending
1786,15013,2024-10-30,268.5768601168313,Pending
1787,7364,2024-11-08,287.8062534275452,Shipped
1788,9923,2024-05-19,325.2517029906063,Shipped
1789,14616,2024-05-02,101.27987372792276,Cancelled
1790,10736,2024-05-17,10.627559825894403,Delivered
1791,268,2024-03-07,524.4921314015958,Shipped
1792,6711,2024-05-15,739.4145345685768,Pending
1793,10649,2024-11-20,237.8032620456822,Cancelled
1794,10355,2024-09-02,696.8672197933602,Pending
1795,9985,2024-04-09,733.810035801387,Pending
1796,15689,2024-08-27,417.127914329952,Shipped
1797,15490,2024-05-29,529.7971138743974,Cancelled
1798,8155,2024-02-04,320.8577536866118,Delivered
1799,2430,2024-05-11,381.4715588536865,Cancelled
1800,6373,2024-10-04,593.2143518236904,Shipped
1801,7371,2024-03-02,368.2999701164811,Shipped
1802,11266,2024-05-03,506.0777427038344,Cancelled
1803,12320,2024-02-19,746.3282049221368,Shipped
1804,831,2024-07-06,964.9569477314518,Pending
1805,16665,2024-01-27,892.1474015584832,Shipped
1806,6948,2024-06-28,915.3534535812346,Shipped
1807,6098,2024-02-09,912.1052956265003,Delivered
1808,7447,2024-12-27,249.11637299886613,Pending
1809,10589,2024-08-13,946.9464289181749,Cancelled
1810,8722,2024-01-30,230.14083563363403,Shipped
1811,9527,2024-11-03,865.5731337646915,Pending
1812,108,2024-08-04,585.2733520756733,Shipped
1813,722,2024-10-20,840.3066959474335,Pending
1814,16882,2024-01-15,982.4037331178857,Delivered
1815,10296,2024-11-10,876.9457444689925,Shipped
1816,12921,2024-10-22,818.338722805687,Delivered
1817,9707,2024-03-13,214.44000602576304,Cancelled
1818,14589,2024-05-12,861.307588650371,Cancelled
1819,16241,2024-08-01,174.09962103259278,Delivered
1820,6282,2024-12-25,517.5908735849337,Delivered
1821,10617,2024-11-07,507.321614715432,Pending
1822,16652,2024-11-30,523.5537281200349,Pending
1823,8528,2024-02-04,725.9146551996741,Delivered
1824,12016,2024-01-17,402.0732950063261,Cancelled
1825,14801,2024-05-26,462.07927371984766,Pending
1826,5275,2024-09-30,662.4305578739662,Delivered
1827,15279,2024-11-25,685.5461085376669,Cancelled
1828,11702,2024-03-06,443.156880638272,Pending
1829,7183,2024-06-25,61.622478676250566,Pending
1830,5923,2024-08-06,266.4954413699747,Shipped
1831,3824,2024-03-20,944.5751114594515,Cancelled
1832,1191,2024-10-14,928.1356094967799,Shipped
1833,7059,2024-10-08,653.1521461935379,Delivered
1834,12518,2024-04-05,193.38474813599643,Shipped
1835,14938,2024-12-19,104.75180368154012,Pending
1836,13543,2024-08-26,950.0307667511586,Pending
1837,16736,2024-02-22,874.436124737835,Pending
1838,2561,2024-07-18,403.94854620110317,Pending
1839,16588,2024-08-09,633.306294281092,Shipped
1840,3329,2024-03-09,915.0104038849396,Pending
1841,2431,2024-06-08,146.7724348816796,Pending
1842,2117,2024-03-12,639.8998900680434,Pending
1843,561,2024-05-29,920.2906029717544,Pending
1844,1887,2024-12-23,838.1588202970722,Delivered
1845,4271,2024-02-16,294.2565357616578,Cancelled
1846,6654,2024-09-13,952.5267092358179,Cancelled
1847,15511,2024-03-15,211.13146324212443,Cancelled
1848,392,2024-10-20,216.48766528456272,Shipped
1849,244,2024-07-01,105.64187580169016,Cancelled
1850,11431,2024-05-13,126.93723541158637,Cancelled
1851,8321,2024-03-24,764.0367370415025,Delivered
1852,12165,2024-09-12,283.10453879469407,Pending
1853,8056,2024-11-13,870.4385875961475,Cancelled
1854,12791,2024-09-30,859.0291608591426,Pending
1855,10781,2024-12-03,125.31670795095808,Pending
1856,7142,2024-03-11,537.0268405130536,Pending
1857,7820,2024-08-05,742.0650211759726,Delivered
1858,6146,2024-01-24,685.8154420605665,Pending
1859,17285,2024-06-30,112.63350563460772,Delivered
1860,8091,2024-09-03,328.52700849478055,Cancelled
1861,1356,2024-12-11,615.8566307450628,Shipped
1862,1363,2024-12-15,588.4931444951171,Pending
1863,7432,2024-11-19,815.8864818245705,Shipped
1864,9934,2024-02-03,65.51824208055763,Shipped
1865,4336,2024-08-02,485.5536531900987,Pending
1866,13002,2024-08-08,850.4592693182716,Shipped
1867,15036,2024-11-14,993.7219951606469,Delivered
1868,13351,2024-11-24,137.21060915986698,Pending
1869,15025,2024-10-21,649.4485161826927,Cancelled
1870,9735,2024-10-19,11.3179582386397,Cancelled
1871,16189,2024-09-28,356.0344851971533,Pending
1872,16808,2024-11-27,450.30389564736475,Delivered
1873,10695,2024-05-08,352.4065114163915,Pending
1874,11050,2024-07-11,628.2641974914715,Pending
1875,11993,2024-01-19,25.22605578897452,Delivered
1876,9729,2024-11-03,909.174467013251,Cancelled
1877,11579,2024-05-05,325.34120763600583,Pending
1878,7260,2024-08-16,158.8580821436725,Shipped
1879,8625,2024-05-04,438.85933200366054,Shipped
1880,2795,2024-08-20,518.8462213012751,Pending
1881,1965,2024-10-26,61.49941783403096,Delivered
1882,5633,2024-07-23,801.0891529714941,Cancelled
1883,15483,2024-09-16,740.0687502362013,Shipped
1884,668,2024-06-21,516.6774371518427,Shipped
1885,7068,2024-06-09,194.10415937881532,Delivered
1886,4466,2024-09-29,927.3154528620095,Cancelled
1887,9310,2024-07-03,796.2334187965425,Shipped
1888,4960,2024-09-16,241.3762060555837,Shipped
1889,12409,2024-09-20,738.6263364744524,Cancelled
1890,11307,2024-08-09,110.3513607822682,Pending
1891,2307,2024-04-25,127.26066221640676,Pending
1892,6404,2024-06-13,450.1435307576381,Cancelled
1893,4652,2024-04-21,704.7088559488659,Shipped
1894,15419,2024-12-17,918.1253964548068,Pending
1895,10033,2024-12-10,971.2787179548627,Pending
1896,12835,2024-10-23,694.9897335718198,Pending
1897,1861,2024-07-29,785.3686608667472,Shipped
1898,5129,2024-05-31,515.3402408617783,Cancelled
1899,803,2024-07-19,65.35622597495927,Shipped
1900,6987,2024-04-08,134.0413741580488,Cancelled
1901,500,2024-04-05,971.0768104620372,Delivered
1902,1228,2024-03-05,399.07099827644856,Shipped
1903,16480,2024-05-25,774.1518908609669,Shipped
1904,13109,2024-01-24,228.26457562018408,Delivered
1905,16255,2024-03-05,537.5827600714852,Pending
1906,8111,2024-05-22,161.1624142761755,Delivered
1907,3884,2024-08-02,810.6403516280899,Delivered
1908,16008,2024-11-02,176.38437489474134,Pending
1909,7699,2024-01-20,708.8776387541292,Pending
1910,10496,2024-12-15,159.40055148922502,Cancelled
1911,10738,2024-02-21,820.477731837697,Cancelled
1912,8383,2024-07-23,507.8877411943687,Delivered
1913,10018,2024-09-09,418.3026753538506,Delivered
1914,13435,2024-11-05,343.41433213766953,Shipped
1915,15485,2024-04-30,690.8488035126497,Cancelled
1916,14528,2024-03-02,97.17178360367456,Pending
1917,13559,2024-01-11,857.6355097419003,Shipped
1918,14132,2024-02-11,763.6321008385363,Pending
1919,16608,2024-09-05,379.21862702790025,Delivered
1920,7356,2024-05-13,977.857783982986,Cancelled
1921,772,2024-08-17,833.7409027304003,Cancelled
1922,9437,2024-03-29,278.1124447270469,Pending
1923,3012,2024-06-21,888.859281329416,Delivered
1924,1624,2024-06-15,107.98179171539745,Pending
1925,8123,2024-12-25,692.6760079115462,Cancelled
1926,15449,2024-04-15,140.0301288045412,Pending
1927,3474,2024-12-28,976.1654197755333,Pending
1928,4152,2024-02-06,59.20203681048681,Delivered
1929,519,2024-02-09,240.43421452044151,Pending
1930,872,2024-11-09,534.8279619949623,Shipped
1931,14730,2024-08-12,588.1228381406524,Pending
1932,957,2024-12-29,517.7852461163347,Cancelled
1933,12445,2024-06-16,742.6967251496948,Cancelled
1934,8428,2024-07-20,11.539365563115119,Shipped
1935,7991,2024-08-02,568.17817743197,Delivered
1936,15395,2024-01-14,618.8055873634096,Delivered
1937,4720,2024-07-29,216.98403087731597,Pending
1938,1567,2024-08-09,662.5453584353027,Pending
1939,909,2024-05-16,657.4415774416979,Shipped
1940,14820,2024-03-09,534.8537543214125,Cancelled
1941,17199,2024-10-21,266.6962762987507,Pending
1942,13708,2024-02-14,422.3977654415257,Pending
1943,3784,2024-07-07,279.72211919257103,Shipped
1944,14746,2024-02-19,772.0275270954958,Pending
1945,16705,2024-04-18,622.4141398790524,Shipped
1946,4398,2024-08-11,159.70142257155132,Delivered
1947,843,2024-12-24,571.9341452335469,Pending
1948,6594,2024-06-16,904.2262530933418,Shipped
1949,14873,2024-06-04,834.4703649633482,Delivered
1950,8602,2024-10-18,892.2926907763793,Cancelled
1951,11762,2024-09-22,917.8378291085297,Shipped
1952,7330,2024-11-12,196.32648483027677,Cancelled
1953,6901,2024-07-14,722.4357647994761,Pending
1954,9015,2024-06-13,647.9197955937842,Cancelled
1955,2500,2024-09-07,43.055946373740895,Cancelled
1956,14506,2024-08-16,780.4233977518795,Shipped
1957,15568,2024-08-06,215.1210567359343,Delivered
1958,10578,2024-01-01,917.8388241546403,Pending
1959,4154,2024-01-21,836.9253776967926,Pending
1960,6102,2024-06-20,771.2045208080641,Pending
1961,12794,2024-04-17,699.8166975717353,Delivered
1962,8860,2024-11-30,475.38082101390347,Pending
1963,11780,2024-11-29,799.8657359442233,Cancelled
1964,6591,2024-12-15,821.0392372276174,Cancelled
1965,5674,2024-11-03,107.49581322437737,Delivered
1966,8404,2024-09-13,337.7473719739562,Delivered
1967,6801,2024-03-07,323.4855857815922,Shipped
1968,2222,2024-01-11,133.37028615822476,Delivered
1969,5633,2024-12-08,976.0325515692094,Shipped
1970,6632,2024-12-10,587.7585142299861,Pending
1971,2601,2024-11-19,593.8999715781017,Shipped
1972,11570,2024-08-19,388.6315739988641,Delivered
1973,5835,2024-10-31,770.9978775320881,Shipped
1974,13853,2024-07-06,480.8933938356708,Pending
1975,3497,2024-01-16,744.82487956868,Shipped
1976,6719,2024-07-30,879.235887692443,Pending
1977,7558,2024-10-16,660.3558430330091,Delivered
1978,16650,2024-01-24,626.8944282619761,Cancelled
1979,6912,2024-01-08,789.0480233620077,Pending
1980,3883,2024-04-28,507.9806542833945,Cancelled
1981,13858,2024-11-19,813.5251682857033,Shipped
1982,11859,2024-11-04,101.57384405550063,Shipped
1983,3847,2024-02-22,249.50764409742527,Cancelled
1984,1606,2024-06-03,925.3493085235045,Shipped
1985,6244,2024-09-25,179.48222553742136,Delivered
1986,6788,2024-08-01,458.5343364090018,Shipped
1987,13588,2024-05-14,485.91474873827616,Delivered
1988,8659,2024-03-07,423.3429104425516,Delivered
1989,6720,2024-12-29,868.2399366477478,Shipped
1990,17042,2024-11-07,752.2386976678525,Delivered
1991,14081,2024-03-22,812.104198756599,Cancelled
1992,14249,2024-09-26,991.3826802106204,Pending
1993,16920,2024-10-21,975.0721859689231,Pending
1994,2427,2024-01-19,893.1842856350581,Delivered
1995,6122,2024-11-18,569.9774929467434,Pending
1996,9041,2024-12-07,308.28991429666604,Pending
1997,4924,2024-06-23,726.4679110628504,Pending
1998,10900,2024-06-27,949.7836344860809,Shipped
1999,9574,2024-07-11,990.3253267347166,Cancelled
2000,1676,2024-10-29,617.0932059719751,Pending
2001,4403,2024-09-19,703.7945182619761,Pending
2002,7963,2024-11-24,285.9406263104159,Pending
2003,11352,2024-04-21,209.55946048072266,Pending
2004,15533,2024-08-11,642.4513502545822,Pending
2005,4455,2024-02-27,232.8884541527117,Delivered
2006,5110,2024-12-29,401.3923165455884,Delivered
2007,3125,2024-08-29,497.64978415794826,Shipped
2008,4762,2024-12-17,933.3691056570125,Pending
2009,14940,2024-03-20,977.7831664575455,Cancelled
2010,6238,2024-11-20,254.63131100469025,Shipped
2011,16698,2024-06-24,140.66243495181266,Cancelled
2012,8679,2024-12-17,232.633339045233,Pending
2013,13686,2024-06-14,523.6995675144152,Pending
2014,13329,2024-12-04,785.0851134197735,Cancelled
2015,6972,2024-04-06,526.7708325781787,Shipped
2016,16358,2024-04-29,933.8042631604766,Cancelled
2017,8878,2024-06-13,641.0416987567412,Pending
2018,2927,2024-08-30,488.81786320124723,Cancelled
2019,12324,2024-05-14,772.5899130219614,Shipped
2020,10156,2024-08-21,954.1645203552877,Shipped
2021,3019,2024-03-20,339.826505187448,Pending
2022,8090,2024-02-08,282.25022212066125,Cancelled
2023,15662,2024-09-08,221.22158980119306,Pending
2024,9215,2024-12-22,540.2895798319099,Pending
2025,1950,2024-05-25,473.5525685203318,Delivered
2026,14517,2024-07-02,254.74143560680525,Pending
2027,1732,2024-10-05,724.4485815818765,Shipped
2028,630,2024-03-27,304.5744647864168,Cancelled
2029,10520,2024-08-15,758.9546283051768,Cancelled
2030,3083,2024-04-15,840.4992031822268,Pending
2031,6128,2024-03-16,867.5108295560814,Shipped
2032,11528,2024-07-30,155.00068889568007,Shipped
2033,14972,2024-04-29,312.8793319060564,Cancelled
2034,6436,2024-07-20,528.920069452316,Cancelled
2035,6280,2024-11-18,847.1290028958238,Shipped
2036,12484,2024-06-14,407.0469849867805,Delivered
2037,8104,2024-04-01,663.2689619613799,Pending
2038,3307,2024-11-30,460.0078181147969,Shipped
2039,6532,2024-09-11,39.31863839459133,Pending
2040,10163,2024-09-21,323.1846671607192,Shipped
2041,12964,2024-07-14,759.1529602163592,Cancelled
2042,14139,2024-04-11,732.9901774186428,Shipped
2043,9178,2024-09-07,884.826303468851,Shipped
2044,16896,2024-11-13,596.955606041152,Pending
2045,9721,2024-02-02,768.7765658177576,Cancelled
2046,16000,2024-05-19,421.0137615299444,Cancelled
2047,17101,2024-04-28,356.20399683623845,Delivered
2048,11048,2024-07-10,346.4395133812618,Delivered
2049,9196,2024-03-16,167.454081475668,Shipped
2050,40,2024-06-11,443.4073298451216,Cancelled
2051,3929,2024-04-11,812.6048276596284,Pending
2052,3175,2024-03-02,22.025962443258262,Pending
2053,14700,2024-05-24,579.1404298059706,Shipped
2054,5360,2024-10-16,181.15922448323698,Delivered
2055,3331,2024-03-23,746.7384328389231,Pending
2056,12545,2024-03-24,148.81343055183754,Pending
2057,15609,2024-03-02,172.40488414838362,Pending
2058,9181,2024-04-11,52.18824565164148,Cancelled
2059,5934,2024-08-21,448.2441603788043,Pending
2060,6429,2024-04-04,651.075801601897,Pending
2061,16738,2024-09-22,295.90196312671577,Shipped
2062,15616,2024-04-28,50.963084019146415,Cancelled
2063,9529,2024-11-23,933.3200070481093,Pending
2064,1858,2024-11-03,861.9135266378936,Cancelled
2065,11258,2024-11-08,468.18457729548,Shipped
2066,13228,2024-06-09,825.0444734240284,Cancelled
2067,14640,2024-08-26,803.1540844038307,Shipped
2068,16636,2024-08-21,566.0042024359884,Shipped
2069,11826,2024-08-14,531.550468746286,Shipped
2070,7357,2024-09-21,654.51462072406,Shipped
2071,13180,2024-06-21,724.909061381456,Shipped
2072,12954,2024-10-20,822.5974877521506,Pending
