customer_id,name,city,state,country,registration_date,is_active
1113,Customer_1113,Chennai,Tamil Nadu,India,2023-01-04,False
1114,Customer_1114,Kolkata,Delhi,India,2023-03-24,False
1115,Customer_1115,Pune,Karnataka,India,2023-12-28,True
1116,Customer_1116,Hyderabad,Karnataka,India,2023-02-04,True
1117,Customer_1117,Bangalore,Karnataka,India,2023-08-30,True
1118,Customer_1118,Chennai,Karnataka,India,2023-05-24,True
1119,Customer_1119,Kolkata,Maharashtra,India,2023-03-21,True
1120,Customer_1120,Delhi,Gujarat,India,2023-03-16,True
1121,Customer_1121,Ahmedabad,Delhi,India,2023-10-26,True
1122,Customer_1122,Ahmedabad,Maharashtra,India,2023-10-11,True
1123,Customer_1123,Hyderabad,Telangana,India,2023-08-03,False
1124,Customer_1124,Delhi,Telangana,India,2023-09-03,False
1125,Customer_1125,Chennai,Tamil Nadu,India,2023-08-26,True
1126,Customer_1126,Mumbai,Delhi,India,2023-12-03,True
1127,Customer_1127,Mumbai,West Bengal,India,2023-01-19,True
1128,Customer_1128,Ahmedabad,Karnataka,India,2023-03-15,False
1129,Customer_1129,Chennai,Telangana,India,2023-02-24,True
1130,Customer_1130,Pune,Telangana,India,2023-03-24,False
1131,Customer_1131,Pune,Tamil Nadu,India,2023-06-13,True
1132,Customer_1132,Mumbai,Karnataka,India,2023-11-14,True
1133,Customer_1133,Pune,Karnataka,India,2023-12-29,False
1134,Customer_1134,Mumbai,Karnataka,India,2023-06-16,False
1135,Customer_1135,Delhi,Gujarat,India,2023-04-26,False
1136,Customer_1136,Pune,Telangana,India,2023-10-24,False
1137,Customer_1137,Mumbai,West Bengal,India,2023-07-07,True
1138,Customer_1138,Mumbai,Tamil Nadu,India,2023-09-12,False
1139,Customer_1139,Chennai,Karnataka,India,2023-12-08,True
1140,Customer_1140,Mumbai,Karnataka,India,2023-11-18,True
1141,Customer_1141,Pune,Delhi,India,2023-12-19,False
1142,Customer_1142,Ahmedabad,Karnataka,India,2023-01-19,True
1143,Customer_1143,Ahmedabad,Delhi,India,2023-11-07,True
1144,Customer_1144,Pune,Tamil Nadu,India,2023-10-29,True
1145,Customer_1145,Hyderabad,Tamil Nadu,India,2023-01-04,False
1146,Customer_1146,Bangalore,Tamil Nadu,India,2023-07-09,False
1147,Customer_1147,Bangalore,Delhi,India,2023-10-08,False
1148,Customer_1148,Chennai,Telangana,India,2023-03-04,True
1149,Customer_1149,Bangalore,Telangana,India,2023-09-26,True
1150,Customer_1150,Delhi,Gujarat,India,2023-09-11,False
1151,Customer_1151,Hyderabad,West Bengal,India,2023-04-25,False
1152,Customer_1152,Hyderabad,Gujarat,India,2023-12-08,False
1153,Customer_1153,Chennai,West Bengal,India,2023-09-17,False
1154,Customer_1154,Pune,Gujarat,India,2023-01-02,True
1155,Customer_1155,Mumbai,Telangana,India,2023-03-08,True
1156,Customer_1156,Bangalore,Gujarat,India,2023-10-13,True
1157,Customer_1157,Delhi,Telangana,India,2023-05-12,True
1158,Customer_1158,Pune,Karnataka,India,2023-02-17,False
1159,Customer_1159,Chennai,Tamil Nadu,India,2023-02-12,False
1160,Customer_1160,Pune,Telangana,India,2023-04-03,True
1161,Customer_1161,Chennai,Maharashtra,India,2023-05-21,False
1162,Customer_1162,Mumbai,Telangana,India,2023-02-16,True
1163,Customer_1163,Kolkata,Karnataka,India,2023-08-19,False
1164,Customer_1164,Ahmedabad,Telangana,India,2023-08-12,False
1165,Customer_1165,Bangalore,West Bengal,India,2023-10-11,True
1166,Customer_1166,Delhi,West Bengal,India,2023-02-06,True
1167,Customer_1167,Chennai,Gujarat,India,2023-01-28,True
1168,Customer_1168,Pune,Tamil Nadu,India,2023-06-07,True
1169,Customer_1169,Bangalore,Delhi,India,2023-08-10,True
1170,Customer_1170,Pune,Karnataka,India,2023-01-09,False
1171,Customer_1171,Delhi,Delhi,India,2023-03-11,False
1172,Customer_1172,Hyderabad,West Bengal,India,2023-12-08,False
1173,Customer_1173,Hyderabad,Gujarat,India,2023-03-07,True
1174,Customer_1174,Ahmedabad,Tamil Nadu,India,2023-04-05,True
1175,Customer_1175,Ahmedabad,West Bengal,India,2023-06-30,True
1176,Customer_1176,Delhi,Tamil Nadu,India,2023-03-11,False
1177,Customer_1177,Ahmedabad,Telangana,India,2023-08-22,False
1178,Customer_1178,Hyderabad,Maharashtra,India,2023-09-18,False
1179,Customer_1179,Chennai,Delhi,India,2023-01-20,False
1180,Customer_1180,Bangalore,Karnataka,India,2023-12-24,False
1181,Customer_1181,Delhi,Tamil Nadu,India,2023-12-24,True
1182,Customer_1182,Chennai,Telangana,India,2023-07-05,False
1183,Customer_1183,Bangalore,Telangana,India,2023-11-01,True
1184,Customer_1184,Bangalore,Gujarat,India,2023-03-05,True
1185,Customer_1185,Chennai,Gujarat,India,2023-06-27,False
1186,Customer_1186,Bangalore,Maharashtra,India,2023-08-23,False
1187,Customer_1187,Kolkata,Telangana,India,2023-12-19,False
1188,Customer_1188,Delhi,Telangana,India,2023-09-07,False
1189,Customer_1189,Delhi,Maharashtra,India,2023-10-22,True
1190,Customer_1190,Bangalore,Delhi,India,2023-02-09,True
1191,Customer_1191,Chennai,Telangana,India,2023-10-14,True
1192,Customer_1192,Mumbai,Tamil Nadu,India,2023-09-16,False
1193,Customer_1193,Ahmedabad,Karnataka,India,2023-08-28,True
1194,Customer_1194,Hyderabad,Karnataka,India,2023-03-13,True
1195,Customer_1195,Bangalore,Karnataka,India,2023-01-30,True
1196,Customer_1196,Mumbai,West Bengal,India,2023-12-17,True
1197,Customer_1197,Bangalore,Gujarat,India,2023-01-29,True
1198,Customer_1198,Mumbai,West Bengal,India,2023-11-08,True
1199,Customer_1199,Bangalore,Tamil Nadu,India,2023-03-28,True
1200,Customer_1200,Chennai,Gujarat,India,2023-04-18,True
1201,Customer_1201,Hyderabad,Telangana,India,2023-11-15,False
1202,Customer_1202,Pune,Telangana,India,2023-01-30,True
1203,Customer_1203,Pune,Gujarat,India,2023-11-05,False
1204,Customer_1204,Mumbai,Karnataka,India,2023-02-15,False
1205,Customer_1205,Ahmedabad,Maharashtra,India,2023-12-25,True
1206,Customer_1206,Ahmedabad,Telangana,India,2023-05-17,True
1207,Customer_1207,Kolkata,Karnataka,India,2023-09-20,True
1208,Customer_1208,Chennai,Tamil Nadu,India,2023-03-04,False
1209,Customer_1209,Hyderabad,Karnataka,India,2023-02-13,True
1210,Customer_1210,Bangalore,Delhi,India,2023-09-08,True
1211,Customer_1211,Mumbai,Karnataka,India,2023-12-01,False
1212,Customer_1212,Ahmedabad,Telangana,India,2023-07-26,True
1213,Customer_1213,Hyderabad,Gujarat,India,2023-02-28,True
1214,Customer_1214,Delhi,Telangana,India,2023-07-25,False
1215,Customer_1215,Ahmedabad,Maharashtra,India,2023-11-27,False
1216,Customer_1216,Chennai,Tamil Nadu,India,2023-03-25,True
1217,Customer_1217,Mumbai,Gujarat,India,2023-01-13,True
1218,Customer_1218,Chennai,Gujarat,India,2023-08-25,True
1219,Customer_1219,Mumbai,Gujarat,India,2023-06-07,False
1220,Customer_1220,Pune,Tamil Nadu,India,2023-04-14,False
1221,Customer_1221,Delhi,Maharashtra,India,2023-12-25,False
1222,Customer_1222,Kolkata,Tamil Nadu,India,2023-12-06,True
1223,Customer_1223,Delhi,Karnataka,India,2023-12-31,False
1224,Customer_1224,Bangalore,Tamil Nadu,India,2023-02-12,True
1225,Customer_1225,Chennai,Karnataka,India,2023-06-28,False
1226,Customer_1226,Kolkata,Tamil Nadu,India,2023-12-24,True
1227,Customer_1227,Chennai,Telangana,India,2023-09-21,False
1228,Customer_1228,Hyderabad,Karnataka,India,2023-08-31,True
1229,Customer_1229,Mumbai,Karnataka,India,2023-02-06,False
1230,Customer_1230,Bangalore,Telangana,India,2023-12-28,True
1231,Customer_1231,Bangalore,Maharashtra,India,2023-12-19,False
1232,Customer_1232,Chennai,Maharashtra,India,2023-12-12,True
1233,Customer_1233,Pune,Telangana,India,2023-12-30,False
1234,Customer_1234,Bangalore,West Bengal,India,2023-09-07,False
1235,Customer_1235,Ahmedabad,Maharashtra,India,2023-04-30,True
1236,Customer_1236,Chennai,Karnataka,India,2023-07-11,True
1237,Customer_1237,Mumbai,Gujarat,India,2023-10-22,False
1238,Customer_1238,Mumbai,Karnataka,India,2023-03-03,False
1239,Customer_1239,Chennai,Tamil Nadu,India,2023-07-29,True
1240,Customer_1240,Delhi,Tamil Nadu,India,2023-10-22,False
1241,Customer_1241,Delhi,West Bengal,India,2023-02-21,False
1242,Customer_1242,Mumbai,Karnataka,India,2023-07-29,True
1243,Customer_1243,Kolkata,West Bengal,India,2023-11-09,False
1244,Customer_1244,Ahmedabad,Karnataka,India,2023-10-06,True
1245,Customer_1245,Delhi,Maharashtra,India,2023-07-21,True
1246,Customer_1246,Chennai,Tamil Nadu,India,2023-05-19,True
1247,Customer_1247,Mumbai,Telangana,India,2023-12-06,False
1248,Customer_1248,Bangalore,Telangana,India,2023-01-19,False
1249,Customer_1249,Bangalore,Gujarat,India,2023-11-17,False
1250,Customer_1250,Pune,West Bengal,India,2023-04-05,False
1251,Customer_1251,Ahmedabad,Delhi,India,2023-05-10,True
1252,Customer_1252,Delhi,Telangana,India,2023-04-15,True
1253,Customer_1253,Kolkata,Gujarat,India,2023-07-16,False
1254,Customer_1254,Hyderabad,Karnataka,India,2023-09-17,True
1255,Customer_1255,Delhi,Maharashtra,India,2023-02-08,False
1256,Customer_1256,Kolkata,Delhi,India,2023-11-01,False
1257,Customer_1257,Delhi,Maharashtra,India,2023-05-11,True
1258,Customer_1258,Bangalore,Maharashtra,India,2023-06-03,False
1259,Customer_1259,Kolkata,Karnataka,India,2023-02-10,True
1260,Customer_1260,Bangalore,Maharashtra,India,2023-11-17,True
1261,Customer_1261,Ahmedabad,West Bengal,India,2023-05-02,False
1262,Customer_1262,Pune,Delhi,India,2023-09-01,True
1263,Customer_1263,Chennai,Maharashtra,India,2023-09-02,True
1264,Customer_1264,Chennai,Telangana,India,2023-05-24,False
1265,Customer_1265,Mumbai,Telangana,India,2023-07-05,True
1266,Customer_1266,Bangalore,Maharashtra,India,2023-02-04,False
1267,Customer_1267,Bangalore,Tamil Nadu,India,2023-07-30,True
1268,Customer_1268,Pune,Tamil Nadu,India,2023-02-02,True
1269,Customer_1269,Mumbai,West Bengal,India,2023-06-08,False
1270,Customer_1270,Ahmedabad,Telangana,India,2023-11-13,False
1271,Customer_1271,Chennai,Tamil Nadu,India,2023-12-30,True
1272,Customer_1272,Chennai,Maharashtra,India,2023-07-11,False
1273,Customer_1273,Kolkata,Telangana,India,2023-06-12,True
1274,Customer_1274,Kolkata,Maharashtra,India,2023-09-09,True
1275,Customer_1275,Hyderabad,Delhi,India,2023-02-08,False
1276,Customer_1276,Pune,Telangana,India,2023-05-11,True
1277,Customer_1277,Chennai,Tamil Nadu,India,2023-04-06,True
1278,Customer_1278,Hyderabad,Karnataka,India,2023-05-21,False
1279,Customer_1279,Delhi,Tamil Nadu,India,2023-09-27,False
1280,Customer_1280,Bangalore,Maharashtra,India,2023-06-18,False
1281,Customer_1281,Kolkata,Delhi,India,2023-10-02,False
1282,Customer_1282,Delhi,Tamil Nadu,India,2023-12-31,True
1283,Customer_1283,Kolkata,Delhi,India,2023-04-09,True
1284,Customer_1284,Mumbai,Tamil Nadu,India,2023-03-02,True
1285,Customer_1285,Bangalore,West Bengal,India,2023-11-19,True
1286,Customer_1286,Hyderabad,Maharashtra,India,2023-08-05,True
1287,Customer_1287,Ahmedabad,Maharashtra,India,2023-03-18,True
1288,Customer_1288,Hyderabad,Karnataka,India,2023-07-27,False
1289,Customer_1289,Ahmedabad,Maharashtra,India,2023-12-14,False
1290,Customer_1290,Ahmedabad,Karnataka,India,2023-02-14,True
1291,Customer_1291,Kolkata,Maharashtra,India,2023-12-13,True
1292,Customer_1292,Chennai,Gujarat,India,2023-07-21,True
1293,Customer_1293,Pune,Tamil Nadu,India,2023-07-29,False
1294,Customer_1294,Hyderabad,Tamil Nadu,India,2023-11-24,True
1295,Customer_1295,Mumbai,West Bengal,India,2023-05-15,False
1296,Customer_1296,Mumbai,Tamil Nadu,India,2023-01-22,True
1297,Customer_1297,Chennai,Gujarat,India,2023-12-24,False
1298,Customer_1298,Mumbai,Delhi,India,2023-03-01,True
1299,Customer_1299,Pune,Gujarat,India,2023-10-25,False
1300,Customer_1300,Bangalore,Tamil Nadu,India,2023-02-28,False
1301,Customer_1301,Kolkata,Karnataka,India,2023-08-19,False
1302,Customer_1302,Mumbai,Telangana,India,2023-10-12,True
1303,Customer_1303,Bangalore,West Bengal,India,2023-07-02,True
1304,Customer_1304,Chennai,Telangana,India,2023-04-11,False
1305,Customer_1305,Kolkata,Telangana,India,2023-04-24,True
1306,Customer_1306,Chennai,Delhi,India,2023-02-11,False
1307,Customer_1307,Kolkata,Gujarat,India,2023-01-29,False
1308,Customer_1308,Pune,Delhi,India,2023-10-04,False
1309,Customer_1309,Mumbai,Maharashtra,India,2023-04-07,False
1310,Customer_1310,Mumbai,Gujarat,India,2023-07-10,True
1311,Customer_1311,Kolkata,Karnataka,India,2023-11-15,True
1312,Customer_1312,Bangalore,Telangana,India,2023-02-07,False
1313,Customer_1313,Bangalore,Tamil Nadu,India,2023-07-26,False
1314,Customer_1314,Bangalore,Tamil Nadu,India,2023-07-13,False
1315,Customer_1315,Delhi,Gujarat,India,2023-05-20,True
1316,Customer_1316,Hyderabad,Maharashtra,India,2023-10-16,False
1317,Customer_1317,Hyderabad,Tamil Nadu,India,2023-09-14,True
1318,Customer_1318,Hyderabad,Gujarat,India,2023-08-13,False
1319,Customer_1319,Bangalore,Delhi,India,2023-01-28,True
1320,Customer_1320,Mumbai,Tamil Nadu,India,2023-07-09,False
1321,Customer_1321,Pune,Telangana,India,2023-09-02,False
1322,Customer_1322,Delhi,Tamil Nadu,India,2023-11-30,True
1323,Customer_1323,Ahmedabad,Delhi,India,2023-11-11,True
1324,Customer_1324,Ahmedabad,Karnataka,India,2023-02-18,False
1325,Customer_1325,Bangalore,Telangana,India,2023-10-28,False
1326,Customer_1326,Mumbai,Karnataka,India,2023-07-23,False
1327,Customer_1327,Delhi,Delhi,India,2023-04-25,False
1328,Customer_1328,Mumbai,Delhi,India,2023-01-20,False
1329,Customer_1329,Kolkata,Telangana,India,2023-03-26,True
1330,Customer_1330,Mumbai,West Bengal,India,2023-09-10,False
1331,Customer_1331,Delhi,West Bengal,India,2023-02-21,True
1332,Customer_1332,Bangalore,Tamil Nadu,India,2023-05-28,True
1333,Customer_1333,Hyderabad,Telangana,India,2023-07-05,True
1334,Customer_1334,Delhi,Telangana,India,2023-06-22,True
1335,Customer_1335,Bangalore,Gujarat,India,2023-12-19,False
1336,Customer_1336,Bangalore,Gujarat,India,2023-04-24,False
1337,Customer_1337,Pune,Tamil Nadu,India,2023-01-02,False
1338,Customer_1338,Chennai,West Bengal,India,2023-02-03,True
1339,Customer_1339,Ahmedabad,Gujarat,India,2023-10-09,False
1340,Customer_1340,Pune,Tamil Nadu,India,2023-06-10,True
1341,Customer_1341,Kolkata,Karnataka,India,2023-06-19,False
1342,Customer_1342,Chennai,Karnataka,India,2023-04-04,False
1343,Customer_1343,Hyderabad,Gujarat,India,2023-09-05,False
1344,Customer_1344,Delhi,Maharashtra,India,2023-11-17,False
1345,Customer_1345,Chennai,West Bengal,India,2023-01-08,True
1346,Customer_1346,Hyderabad,Karnataka,India,2023-11-17,True
1347,Customer_1347,Bangalore,Gujarat,India,2023-04-20,False
1348,Customer_1348,Delhi,Maharashtra,India,2023-02-01,False
1349,Customer_1349,Chennai,Delhi,India,2023-02-20,True
1350,Customer_1350,Mumbai,Gujarat,India,2023-06-17,True
1351,Customer_1351,Hyderabad,Telangana,India,2023-03-07,True
1352,Customer_1352,Hyderabad,Karnataka,India,2023-01-31,True
1353,Customer_1353,Kolkata,Maharashtra,India,2023-11-20,True
1354,Customer_1354,Ahmedabad,Tamil Nadu,India,2023-01-12,True
1355,Customer_1355,Mumbai,Gujarat,India,2023-10-14,False
1356,Customer_1356,Delhi,Telangana,India,2023-01-23,True
1357,Customer_1357,Chennai,Maharashtra,India,2023-06-10,True
1358,Customer_1358,Bangalore,Karnataka,India,2023-09-21,True
1359,Customer_1359,Chennai,Tamil Nadu,India,2023-07-09,False
1360,Customer_1360,Ahmedabad,Gujarat,India,2023-08-29,False
1361,Customer_1361,Pune,Tamil Nadu,India,2023-03-21,False
1362,Customer_1362,Ahmedabad,Maharashtra,India,2023-09-28,False
1363,Customer_1363,Delhi,Gujarat,India,2023-04-14,True
1364,Customer_1364,Delhi,Maharashtra,India,2023-03-19,True
1365,Customer_1365,Delhi,Karnataka,India,2023-01-12,True
1366,Customer_1366,Delhi,Tamil Nadu,India,2023-10-10,True
1367,Customer_1367,Pune,West Bengal,India,2023-04-21,False
1368,Customer_1368,Hyderabad,Gujarat,India,2023-09-17,False
1369,Customer_1369,Chennai,Maharashtra,India,2023-11-06,True
1370,Customer_1370,Mumbai,West Bengal,India,2023-12-17,False
1371,Customer_1371,Bangalore,Gujarat,India,2023-07-15,False
1372,Customer_1372,Bangalore,West Bengal,India,2023-12-06,True
1373,Customer_1373,Kolkata,Gujarat,India,2023-07-03,False
1374,Customer_1374,Hyderabad,Gujarat,India,2023-05-26,True
1375,Customer_1375,Delhi,Tamil Nadu,India,2023-06-24,False
1376,Customer_1376,Ahmedabad,Karnataka,India,2023-07-19,True
1377,Customer_1377,Delhi,West Bengal,India,2023-07-07,True
1378,Customer_1378,Delhi,Karnataka,India,2023-04-16,True
1379,Customer_1379,Ahmedabad,Maharashtra,India,2023-03-14,True
1380,Customer_1380,Hyderabad,Tamil Nadu,India,2023-09-29,True
1381,Customer_1381,Mumbai,Delhi,India,2023-08-02,False
1382,Customer_1382,Delhi,Tamil Nadu,India,2023-07-05,True
1383,Customer_1383,Kolkata,Delhi,India,2023-05-20,True
1384,Customer_1384,Kolkata,Telangana,India,2023-06-16,False
1385,Customer_1385,Mumbai,Gujarat,India,2023-05-23,False
1386,Customer_1386,Hyderabad,Maharashtra,India,2023-03-13,False
1387,Customer_1387,Delhi,Karnataka,India,2023-12-10,False
1388,Customer_1388,Pune,Maharashtra,India,2023-05-27,True
1389,Customer_1389,Chennai,Tamil Nadu,India,2023-04-11,True
1390,Customer_1390,Chennai,Delhi,India,2023-12-04,False
1391,Customer_1391,Bangalore,Telangana,India,2023-03-26,False
1392,Customer_1392,Mumbai,Delhi,India,2023-11-01,False
1393,Customer_1393,Chennai,Tamil Nadu,India,2023-10-22,True
1394,Customer_1394,Bangalore,Tamil Nadu,India,2023-11-30,True
1395,Customer_1395,Kolkata,Gujarat,India,2023-05-23,False
1396,Customer_1396,Bangalore,Gujarat,India,2023-11-07,False
1397,Customer_1397,Delhi,Maharashtra,India,2023-07-14,True
1398,Customer_1398,Delhi,West Bengal,India,2023-07-03,True
1399,Customer_1399,Kolkata,Delhi,India,2023-10-28,False
1400,Customer_1400,Mumbai,Tamil Nadu,India,2023-03-08,True
1401,Customer_1401,Hyderabad,Gujarat,India,2023-08-10,False
1402,Customer_1402,Ahmedabad,Gujarat,India,2023-09-19,False
1403,Customer_1403,Ahmedabad,Maharashtra,India,2023-11-22,False
1404,Customer_1404,Delhi,West Bengal,India,2023-01-22,True
1405,Customer_1405,Ahmedabad,Gujarat,India,2023-12-07,True
1406,Customer_1406,Delhi,Karnataka,India,2023-06-15,True
1407,Customer_1407,Bangalore,Tamil Nadu,India,2023-04-12,False
1408,Customer_1408,Bangalore,West Bengal,India,2023-11-10,False
1409,Customer_1409,Bangalore,Karnataka,India,2023-04-20,False
1410,Customer_1410,Chennai,Gujarat,India,2023-12-08,False
1411,Customer_1411,Pune,Telangana,India,2023-11-12,False
1412,Customer_1412,Kolkata,Gujarat,India,2023-06-28,False
1413,Customer_1413,Mumbai,Karnataka,India,2023-06-16,False
1414,Customer_1414,Bangalore,Gujarat,India,2023-05-14,False
1415,Customer_1415,Mumbai,Maharashtra,India,2023-01-30,True
1416,Customer_1416,Pune,Delhi,India,2023-12-29,False
1417,Customer_1417,Bangalore,Tamil Nadu,India,2023-03-27,False
1418,Customer_1418,Delhi,West Bengal,India,2023-01-09,False
1419,Customer_1419,Pune,Telangana,India,2023-05-16,True
1420,Customer_1420,Mumbai,Telangana,India,2023-10-17,True
1421,Customer_1421,Chennai,Karnataka,India,2023-05-16,False
1422,Customer_1422,Bangalore,Telangana,India,2023-05-20,True
1423,Customer_1423,Hyderabad,Delhi,India,2023-02-12,False
1424,Customer_1424,Kolkata,Karnataka,India,2023-04-15,True
1425,Customer_1425,Delhi,Tamil Nadu,India,2023-11-08,True
1426,Customer_1426,Pune,Gujarat,India,2023-01-31,False
1427,Customer_1427,Pune,Tamil Nadu,India,2023-06-19,True
1428,Customer_1428,Bangalore,Telangana,India,2023-06-10,False
1429,Customer_1429,Pune,Maharashtra,India,2023-10-02,False
1430,Customer_1430,Mumbai,Tamil Nadu,India,2023-09-10,True
1431,Customer_1431,Ahmedabad,Tamil Nadu,India,2023-08-07,True
1432,Customer_1432,Bangalore,Tamil Nadu,India,2023-04-23,False
1433,Customer_1433,Delhi,Delhi,India,2023-08-08,False
1434,Customer_1434,Kolkata,West Bengal,India,2023-07-02,False
1435,Customer_1435,Kolkata,West Bengal,India,2023-09-17,False
1436,Customer_1436,Kolkata,Telangana,India,2023-01-12,True
1437,Customer_1437,Hyderabad,Tamil Nadu,India,2023-12-06,True
1438,Customer_1438,Ahmedabad,West Bengal,India,2023-12-26,False
1439,Customer_1439,Delhi,Telangana,India,2023-09-03,False
1440,Customer_1440,Hyderabad,Tamil Nadu,India,2023-09-07,False
1441,Customer_1441,Hyderabad,West Bengal,India,2023-02-27,False
1442,Customer_1442,Pune,West Bengal,India,2023-10-31,False
1443,Customer_1443,Bangalore,Telangana,India,2023-01-01,False
1444,Customer_1444,Delhi,Gujarat,India,2023-12-27,False
1445,Customer_1445,Delhi,Karnataka,India,2023-07-22,True
1446,Customer_1446,Pune,Telangana,India,2023-02-13,True
1447,Customer_1447,Bangalore,Delhi,India,2023-11-15,False
1448,Customer_1448,Chennai,Karnataka,India,2023-04-05,True
1449,Customer_1449,Hyderabad,Karnataka,India,2023-10-21,False
1450,Customer_1450,Kolkata,West Bengal,India,2023-01-09,True
1451,Customer_1451,Ahmedabad,Maharashtra,India,2023-09-19,False
1452,Customer_1452,Mumbai,Maharashtra,India,2023-11-22,False
1453,Customer_1453,Ahmedabad,Gujarat,India,2023-09-10,False
1454,Customer_1454,Hyderabad,Delhi,India,2023-11-04,True
1455,Customer_1455,Mumbai,Tamil Nadu,India,2023-11-19,True
1456,Customer_1456,Bangalore,West Bengal,India,2023-04-06,True
1457,Customer_1457,Ahmedabad,Delhi,India,2023-12-21,False
1458,Customer_1458,Mumbai,Karnataka,India,2023-05-10,True
1459,Customer_1459,Chennai,West Bengal,India,2023-02-05,False
1460,Customer_1460,Delhi,Karnataka,India,2023-04-15,False
1461,Customer_1461,Kolkata,Delhi,India,2023-07-18,False
1462,Customer_1462,Mumbai,Maharashtra,India,2023-10-18,True
1463,Customer_1463,Mumbai,Delhi,India,2023-01-30,True
1464,Customer_1464,Ahmedabad,Telangana,India,2023-04-03,True
1465,Customer_1465,Bangalore,West Bengal,India,2023-08-24,True
1466,Customer_1466,Bangalore,West Bengal,India,2023-12-27,True
1467,Customer_1467,Pune,Gujarat,India,2023-07-14,True
1468,Customer_1468,Delhi,Tamil Nadu,India,2023-09-13,False
1469,Customer_1469,Kolkata,Maharashtra,India,2023-12-22,False
1470,Customer_1470,Pune,West Bengal,India,2023-12-25,True
1471,Customer_1471,Pune,Maharashtra,India,2023-01-31,False
1472,Customer_1472,Mumbai,West Bengal,India,2023-01-25,False
1473,Customer_1473,Delhi,Maharashtra,India,2023-10-30,False
1474,Customer_1474,Ahmedabad,Gujarat,India,2023-01-01,True
1475,Customer_1475,Ahmedabad,Telangana,India,2023-12-24,True
1476,Customer_1476,Ahmedabad,Gujarat,India,2023-04-28,True
1477,Customer_1477,Kolkata,Delhi,India,2023-06-14,False
1478,Customer_1478,Delhi,Maharashtra,India,2023-04-23,True
1479,Customer_1479,Mumbai,Karnataka,India,2023-07-14,False
1480,Customer_1480,Ahmedabad,Telangana,India,2023-05-20,True
1481,Customer_1481,Bangalore,Delhi,India,2023-01-20,False
1482,Customer_1482,Bangalore,West Bengal,India,2023-10-13,True
1483,Customer_1483,Bangalore,West Bengal,India,2023-08-19,False
1484,Customer_1484,Chennai,Tamil Nadu,India,2023-03-20,False
1485,Customer_1485,Delhi,Telangana,India,2023-05-08,False
1486,Customer_1486,Ahmedabad,Karnataka,India,2023-03-26,True
1487,Customer_1487,Mumbai,Telangana,India,2023-03-05,True
1488,Customer_1488,Delhi,Gujarat,India,2023-10-01,False
1489,Customer_1489,Bangalore,Tamil Nadu,India,2023-10-15,True
1490,Customer_1490,Hyderabad,Gujarat,India,2023-09-10,True
1491,Customer_1491,Hyderabad,Telangana,India,2023-04-04,True
1492,Customer_1492,Ahmedabad,Gujarat,India,2023-10-16,True
1493,Customer_1493,Delhi,Delhi,India,2023-05-30,False
1494,Customer_1494,Ahmedabad,Tamil Nadu,India,2023-12-31,False
1495,Customer_1495,Kolkata,Delhi,India,2023-06-06,False
1496,Customer_1496,Hyderabad,Tamil Nadu,India,2023-08-04,False
1497,Customer_1497,Hyderabad,Maharashtra,India,2023-09-17,False
1498,Customer_1498,Delhi,Delhi,India,2023-04-10,False
1499,Customer_1499,Pune,Delhi,India,2023-05-02,False
1500,Customer_1500,Chennai,Maharashtra,India,2023-05-12,True
1501,Customer_1501,Chennai,Maharashtra,India,2023-01-05,False
1502,Customer_1502,Bangalore,Karnataka,India,2023-08-21,False
1503,Customer_1503,Ahmedabad,Gujarat,India,2023-06-16,False
1504,Customer_1504,Mumbai,Maharashtra,India,2023-02-26,True
1505,Customer_1505,Pune,Tamil Nadu,India,2023-01-31,True
1506,Customer_1506,Ahmedabad,Maharashtra,India,2023-01-07,False
1507,Customer_1507,Kolkata,Maharashtra,India,2023-01-12,False
1508,Customer_1508,Ahmedabad,Delhi,India,2023-01-10,True
1509,Customer_1509,Pune,Delhi,India,2023-06-06,True
1510,Customer_1510,Ahmedabad,Telangana,India,2023-08-01,False
1511,Customer_1511,Mumbai,Maharashtra,India,2023-05-21,False
1512,Customer_1512,Mumbai,Gujarat,India,2023-05-07,False
1513,Customer_1513,Kolkata,Karnataka,India,2023-07-17,False
1514,Customer_1514,Chennai,Delhi,India,2023-05-17,False
1515,Customer_1515,Pune,Tamil Nadu,India,2023-06-28,False
1516,Customer_1516,Ahmedabad,Telangana,India,2023-03-29,False
1517,Customer_1517,Hyderabad,Tamil Nadu,India,2023-09-24,True
1518,Customer_1518,Bangalore,Maharashtra,India,2023-06-13,False
1519,Customer_1519,Delhi,Maharashtra,India,2023-09-06,True
1520,Customer_1520,Chennai,Karnataka,India,2023-01-01,True
1521,Customer_1521,Bangalore,Gujarat,India,2023-10-04,True
1522,Customer_1522,Hyderabad,Maharashtra,India,2023-06-21,False
1523,Customer_1523,Chennai,Gujarat,India,2023-12-22,True
1524,Customer_1524,Pune,Gujarat,India,2023-09-19,True
1525,Customer_1525,Kolkata,Telangana,India,2023-05-22,False
1526,Customer_1526,Mumbai,West Bengal,India,2023-04-03,False
1527,Customer_1527,Kolkata,West Bengal,India,2023-05-09,False
1528,Customer_1528,Hyderabad,Maharashtra,India,2023-05-16,False
1529,Customer_1529,Delhi,Telangana,India,2023-04-21,False
1530,Customer_1530,Ahmedabad,West Bengal,India,2023-02-13,False
1531,Customer_1531,Kolkata,Gujarat,India,2023-07-30,False
1532,Customer_1532,Hyderabad,Tamil Nadu,India,2023-12-09,False
